npc_id,count
149271865418062,4
92064350060838,2
79242003923231,7
107503566430281,2
51468,13
40779,26
107909709094977,2
116081239441491,6
133467577098342,7
112992230236315,3
134176729829452,6
116775023710293,3
65851446169739,11
138217778307207,7
155712422453733,11
75062915694887,4
116291014459588,1
131516740481193,1
125866830688394,11
58571918815365,6
140975364993159,37
128162825732247,4
105121283801314,1
132767908331612,5
151274760823029,11
142271838597232,9
86070743093368,1
118464110043286,6
147964668653660,6
106012615774449,8
155710682251425,10
132405973061725,19
149279979376896,19
144026048008551,1
99153735454820,46
108645134794817,5
146044141965510,4
127036539646145,8
105718833348820,3
155909987922143,4
116134501441771,4
112221126906068,1
134843709833388,5
102010403430588,9
77890556678419,7
124688238821505,7
129512469586115,2
141272467337373,7
129068398219501,9
153080040096065,6
152934036562234,7
94123362181226,10
111200741179537,1
101928774041672,6
123180549476443,9
157192136421885,18
129954898043130,4
123595199021138,5
117211062165638,1
101774553813109,1
141426571972699,8
147254748991646,18
55594931368174,1
126046016405625,1
121460938383434,2
150493865869404,6
63742381338938,2
148330524270957,3
101993478348889,1
105763133493316,1
77531327258940,3
95879543296077,14
107291930468581,7
109754167820516,2
117903834230995,6
111116579098816,12
117232424825040,8
103321697525878,2
96568365994135,42
106077354479819,4
156805219176661,21
100771375087715,6
149284350246985,11
112868593864851,1
128472667148541,1
74663320871082,1
111410959126634,3
143302703382828,1
99697053016337,2
141673398280494,19
157839338000455,3
121268447117544,1
88166196461862,2
103575813939297,3
111911273365700,4
85050221969691,1
125644151164999,1
148767813709904,10
108337332592816,6
90969642111262,5
129173103055072,7
141608855445733,1
153427951603935,1
135241083969693,1
124345241366638,3
126025359077560,1
107486858424564,3
102713246838894,5
92290497556758,4
124963902148841,1
119895652769862,2
128842382643381,2
144422160576667,23
110144600866940,2
69466030264449,16
124178425848002,1
107907584012430,9
90287710118027,5
60438199509258,1
117909378240647,4
121012938379445,5
84983254990982,15
97056932085877,2
104551921524904,3
122124518842556,8
111772959625355,6
82162241192041,3
95971406188647,2
131542617509971,9
143807604502649,14
143979073237341,6
68293,22
130610367332500,6
121060451655833,2
79725692109056,4
126698023612637,6
148895224820043,1
134522027159790,25
57674833461525,5
133525756395682,1
138065146667285,16
148702257451091,2
102543018086605,2
153306719621234,1
113244075946161,2
141267034780028,19
121669956849746,1
160283866689834,31
64913149227310,1
136283994861705,1
158215441485901,14
79651811033231,4
88645381284118,8
154282589417696,6
153830491091160,5
135971971309726,6
78436886798430,4
143751476257104,8
155937944518913,12
115028223738013,1
146574672273769,11
145497803616574,8
126766435655780,1
108984259264591,10
130344258097360,2
121382130622636,1
150978339299582,16
94161371086991,4
138374929916109,3
56250829861101,1
110065118400736,2
101504923807862,17
98736751579450,28
138373872877757,4
120356218515592,3
106629760516244,1
109760617414823,17
152952731852951,13
112145254215919,18
143961357926518,9
109735872839866,3
105273580703941,3
121814074085523,1
107163042975901,3
110661684314227,25
75445090013297,13
132111150125271,1
101186008399965,10
135158599811303,1
136261089464530,11
108012149522596,3
109052497060054,1
95340898369631,9
123913827029185,6
85773464412224,5
133763527938180,2
150723193442677,2
52811504562312,1
60201494167829,6
125962582085796,3
148696512590153,4
115353832145121,3
141066416722067,8
119561561092318,9
131991132950646,1
83202576060511,2
138901954715723,6
101312425418887,4
150978651132050,4
122138396516471,12
144454295179584,8
108440183070966,2
153058538295432,5
103697893847166,17
156838092099752,7
64190560555285,1
159694449045805,4
112847135248508,5
155443966030104,5
76865452216508,9
84963743248546,12
156034198007990,5
129207023775970,2
77560992039047,1
92115344453777,2
102667164065867,4
105944720629828,22
133442606538898,6
140149436198996,4
153525705740504,5
133578330538122,1
112742500286550,4
103314964275313,2
142215714189660,13
142372389077322,36
85099181969473,1
148546107408724,3
153883220209850,13
116805587595441,3
125435193323636,4
73589685219589,10
59401173291130,26
118829680218263,1
152452958146703,3
107137333293166,10
142025498964163,4
89600741875887,1
106738520719499,2
87701961228550,4
118875150057671,13
155775173152924,9
107632757461072,7
108979158012030,4
54773544423517,7
89430343233796,3
150823025582377,7
132404598739154,1
141211946991868,3
134105030156394,3
60202357260571,8
99124269486265,1
90484822483257,2
136952531337481,4
99129087291517,2
146205772382589,2
125571848712271,4
136131158659210,25
112498570129532,2
128890432974942,25
125284531101933,1
147960979313008,2
143392831692890,1
146900900028746,2
131709385822385,2
135583925547124,1
104347171848273,7
57013174796477,2
141132988665922,8
118894272323809,24
109111114391758,4
155915937218797,8
145846591770749,6
146413879644427,3
148021731111120,4
69551769444489,8
135837905662203,2
90620893258004,6
111450978922714,3
66467016335508,3
99799900872879,2
149062369521900,6
135522737701022,15
148608450912535,8
158783113461962,10
124574668091639,10
79584641060933,1
131274137366606,7
146137851805872,4
134079401038054,1
105744698159286,4
85914668175435,3
148019594506544,8
145286604325236,3
108652093116560,23
157708562686139,10
125693329326239,9
138911411593445,10
154619237711968,3
136681888522478,7
118757602390193,9
104109612794056,5
148213013922121,1
133809381392493,13
99845333270836,3
106536473862294,13
142602816573514,7
105059613364388,12
59536225149205,6
68566537445666,8
88925740491054,12
123422666088597,2
132633435750628,5
115025893429327,18
129051976736848,1
103665408708771,3
143991224479924,2
59280274223240,1
119644344770741,1
84186684182677,3
121818745426138,11
153874444689718,1
110005232898247,6
142092032409697,15
108234481754361,22
74332522750104,1
148107659338106,1
108329718349936,4
106616445792344,1
80680976748612,2
105703357833371,28
164550901526853,1
140661837406542,7
119256992817323,4
135600497737825,3
113683719684272,1
85605237690673,5
110778056667299,5
60599842779207,10
150432764092740,6
131026592211154,18
131368221380846,4
128474974499028,8
89271618388231,4
81440119009371,8
146009949475108,9
102248193097844,8
70423435726928,1
105831498690661,2
135229836697753,1
116496295452837,3
98835407773825,1
109412900466795,1
136154125746349,48
140892025217332,5
156636502298767,7
116171681153115,13
105844352069816,8
118597473812547,2
144382669856966,15
155180675281270,5
151403007422755,18
97760131227795,5
142049441214636,4
136302203445380,7
102715952857317,1
128472336412839,22
105717633753342,6
125728948850855,1
87055866024231,6
117867818201191,8
78348754473111,1
133737261002939,3
81062659473508,1
107702124409072,2
142694413775068,6
154343656456380,5
108894144610556,1
127690239795266,3
136109496488168,5
99802035667072,4
110806288044185,11
91024388710706,18
59508627964190,2
131041017962654,1
107240512745565,3
143896883077361,5
148935196332101,7
132633536225406,6
80147771252911,1
121997149335632,4
131336044081249,2
108446880469074,3
142222090682436,2
136226845028594,2
131562273513624,1
80392637251696,10
153545554350209,1
152670614962515,10
93941546872943,6
109238971859177,17
119469077283067,17
74702794711333,2
133765753983073,4
158426071495106,28
86722295034137,8
135966514180332,2
135958716170454,9
133490578247851,3
134969738743931,19
125028868534506,15
122558389735536,1
142717472506179,4
123138248949924,4
74610505281611,1
141107172413640,6
99388111773990,2
106596928860279,15
79317394653464,2
119083211382941,16
143496755405023,9
133130883575902,4
124145229005052,9
142667577012559,3
107879810846907,2
147238519091479,2
86422397218891,12
154448137928955,10
146386102927609,1
72252624318782,15
148253974077642,9
78580692447419,9
94677663363161,4
145489108021350,3
82527323807824,4
114061374542069,14
143650382819501,8
140192444432672,19
117212448723119,38
143374136303898,27
64324501254287,1
90127011528978,3
124239206256733,2
119352796688547,20
114295481053433,4
139428238512265,7
145113389895970,1
111560452702302,1
104712428302499,1
136632158695498,1
134912359919823,3
57804929605710,1
139100651159928,6
133440492396773,2
92065480667251,4
146033572765953,1
110647703007422,3
81060264108205,2
151532507468046,16
149381025099892,11
145708788392012,1
124631058043080,3
156716984250579,2
114285406998679,2
148032538402928,4
126861929283681,6
122113110749404,13
117389953638543,11
143733352902788,4
79297435029616,4
105052392091720,4
129569424945361,6
110445152239863,2
89646540153009,27
138353553985692,4
111359801307280,3
99721255039061,3
120597836959831,7
133124319084720,2
123217333583957,3
124680781152429,2
94062678397006,6
76695304319130,2
115714741829848,10
148897348346081,5
101906876252407,4
136290890489967,6
87365966598404,6
149327428100225,1
135491391709401,3
97399601705102,2
73929396969623,4
141439360459029,3
131239750197415,6
121690061348985,6
106626923118771,1
57842504122454,1
135626136088723,6
137397154459871,9
121334410662124,10
111747376361714,5
118883827064900,9
106593653547169,2
108605677584590,18
101281105158332,2
131091298820240,6
72221653438745,5
153920127160387,7
131678187786344,2
125315619246186,2
121102537121926,1
76134052126833,1
88510312571050,8
98059494215860,6
86251464704119,1
106592785989787,4
81041025315098,1
142615026225312,2
92768103395628,2
124487049822401,2
79710790312114,1
146091779973404,7
87855073628337,4
79986460930218,1
72151580880960,1
89401970495588,1
136645436788904,3
112193669054549,7
88128911880486,5
106937425522855,2
92341797572705,10
66231031304302,2
144004121243883,3
151373834080513,1
120604207792326,1
152111811875132,1
131283792937064,9
114215071613008,3
67988922724647,8
111217492811947,3
105881599021290,1
64677993300269,4
124972331864220,2
121116873126056,5
114038749475051,7
65153024876848,1
130965775540323,1
85211708866859,3
136694212915454,4
102695180873831,4
66185793900713,1
117493540794622,26
131362637611175,3
123168843677873,1
138985974341828,13
104257944522986,3
119210649325796,1
61542720741561,2
83916917281062,1
105381785170070,4
148854629667044,1
102939418767458,5
139162173194440,4
136128714621096,12
146276195967057,1
155707345363097,2
116116681232603,1
126416477601867,3
135167791263878,12
127754891448443,5
143921155092775,5
107657952395502,2
136233135767749,1
110367877427362,4
109773087244370,3
125606709178504,1
139044659122557,13
143957179347125,14
158257395511396,3
130113120460953,2
135825539772544,7
121407865254086,4
143427050922061,16
141674573119821,2
138504669962336,8
107645575639141,3
152570780495988,3
146133460103244,1
146366351532141,9
119193699844221,14
142706391634221,2
139707334721821,3
64732210327719,3
111745664798846,2
108562723479681,8
130652681937116,3
140171393773706,9
107933565923558,2
119150887239840,1
81981270167870,4
143671343993152,2
103276000706692,3
81038221103372,2
119152521166960,5
157109032333430,2
136279388631235,3
110868051362035,3
109290687008839,3
152838922797342,3
136532091605095,2
134614215094516,3
91326244409425,13
124957910466624,6
116706224890023,4
114241335804136,6
109019033743468,3
155324971442517,20
106549267652848,5
69991999930531,3
127930484609141,1
134553377022048,2
143666554765554,5
114145643556978,10
129604396986584,1
108603767980253,2
151825826590789,1
132012489818195,2
125956833194190,1
103701741178985,1
139445738664270,13
121250864353524,2
148309784596853,1
94558574829643,2
144858954588464,17
144090748727543,7
119362906923141,2
134887682166961,2
143748980773088,1
156410521628774,25
141239575789864,2
149327904321795,4
153792763265108,6
117520751960195,13
99137247740046,4
135080240259238,1
87106258792561,2
104739965092012,11
143909554430027,3
133041900494999,7
146240768778407,34
91712471793854,1
68987852501086,1
72916802048158,15
102660335706197,3
136182898950384,5
132376126398534,4
125645949399209,2
95924440465509,7
128699205263491,5
77762801057981,2
104742981095489,1
143332337094902,7
151426468843710,3
133681508860060,12
141258649333858,11
135895776739513,2
132658722414670,2
158553195204744,5
130309849735306,3
142457251340653,2
134590900207741,2
58818357342339,1
149792078323846,4
96191581966408,1
119890076704863,3
79612581814431,21
50942288355431,3
106828428546163,4
127044783587568,1
148294197186640,6
106934513270853,1
138766941544603,4
150991639757136,4
105136121720987,3
100539436036163,4
63032412008544,3
72817938849935,3
91420364775730,4
87418281459851,3
113491189010660,1
85675432951964,5
153205256200357,3
86000778866834,1
120742768304245,8
100798902358215,8
86240836346016,1
146250716905803,2
151840464560307,3
138651553030487,1
131730618097838,5
116284657053830,1
136184210485471,7
106129645654135,5
131122030432475,1
122511835693267,2
117888780402824,2
134913746739352,6
100493215076545,7
145091616362864,16
122128524955759,5
113985339650154,9
155068871844200,5
47165,3
122220594917591,9
151071042998618,11
126245350310135,5
84543412891960,1
66390301704327,1
128520940048469,13
157444866924718,5
135131785036009,3
141535697420381,2
125986198417584,16
135900678078717,1
82520679985240,1
142638915383626,1
131524910375046,5
123754999734474,4
107855810134119,9
82194197065876,7
132546094407892,12
139497939845270,2
60832219488416,2
134852669821029,2
149385012220160,11
147666785792327,4
92643510149251,3
146224402272542,2
115800425324657,1
107374034215041,3
105536132223184,7
121410757021948,5
158295620460754,3
145148361560390,1
60549129920819,1
142367913644331,3
110878664015976,3
146026893406346,18
92489135697994,1
67544722940213,3
151076238590021,5
113667656552597,6
158665134383211,4
157722732179612,3
109131296891104,1
136171000320112,1
134107210395898,5
72551187382345,1
146548518502493,3
118306119458990,8
141198039400656,2
105431335546989,2
112989027434626,2
119125985571028,1
118903450832979,4
63386832068913,1
86011268886646,1
81349711040800,2
114980879487095,3
116325752352974,1
135092017598603,3
92009614377136,1
139092611186928,2
112842030125277,1
91915224363105,10
122471636648064,6
108698117529797,3
125943484158189,6
135216438333668,1
60553395458183,2
69326155841851,5
83447821275325,12
97342506545438,18
140169067553103,4
134932041789628,3
121491286130759,3
129147445915782,4
141610290659484,2
108920193540255,10
131911949684802,10
117651413844073,9
123918316372163,6
104111659679967,7
106504764256427,6
58374605086996,3
141641856073932,4
118113921843317,4
120384167415911,12
122852397895898,5
151139860443208,12
129975448170728,1
119209564381283,7
147577145548877,3
151811018178918,7
128213762814162,1
116404605358294,3
138684811690315,7
136006309736572,2
90706813902963,1
118560740982970,3
76746018017575,4
152011966926949,6
115724164812967,7
91920028225654,26
136656415121509,11
145863267643488,9
121448160039149,15
119226521256089,1
108661959798899,2
124676352532637,1
134451888591004,1
126517895897259,6
146601139085541,4
145731498889580,1
149379737944334,10
61485566873767,1
139463494930564,1
148697374314729,5
135194647843029,5
127835008921821,2
87817094340692,4
105404828991596,1
108555433705723,15
156413005091116,10
119327934357693,3
118772748095604,1
90338886910135,1
136311652622520,1
129552461799603,5
88141042573378,11
135255453864143,4
136455577018500,3
143852855304361,8
116728226431175,1
116836209590469,2
141170027594020,4
133609927340213,3
99906637254851,6
135239441813657,3
126165400342663,5
131616778453138,1
84497092145240,2
106779090174204,6
109589763842247,2
110409861709986,3
127414606889129,12
136615013699820,1
140885766689005,1
129925985996963,1
130682305962206,1
126682899923065,1
153948269355150,5
107529044176989,12
111072907636945,1
135461863825529,1
141823938646196,4
116876578328748,4
84253273948306,6
107323390304426,1
94896564715697,2
117505079836879,7
125347836416236,1
108565110583365,9
122484182945979,2
109476099526726,3
127497085157477,1
116719674273884,2
141154262945872,5
130525129769041,1
87827706364188,4
117670141567041,33
105135167283439,2
117919649358017,2
85220347818067,1
133337346556105,2
66932535193771,1
113991535063106,7
146462613569735,1
87492525633704,3
129578976612457,12
88467517141126,9
71482508451968,1
136255297786035,6
79544244850865,10
123578346307798,7
116417707114588,7
135892375933090,4
107318493479045,1
107671683203273,3
113629718311138,4
107556030136476,5
123941871104122,4
131693816303781,2
121990883598402,2
111068516569270,4
146209531089213,1
132729906180280,1
133480159768704,6
88162584985896,10
112186667520146,4
92060375199868,4
121707040661714,6
136300806500460,3
127855162548426,15
110483633103047,1
124149426766024,2
133175577903194,2
106188379955397,1
151443330601143,2
60872160280844,1
140237014946088,5
131987039072408,5
141480936735006,2
144409109274821,1
128894587801786,1
146030765015174,15
123793523355887,5
108956212076716,10
107847448301727,7
152595439153235,2
122382948421814,5
106628547633336,6
141207297630533,16
89485281951842,3
141228912365669,7
156049073275183,6
114547184451769,4
148611892580548,2
158289378988215,7
114207235702861,7
99726389055571,1
117949421297917,8
150147344634183,2
133819054583960,7
154703333351571,9
58998955258173,4
87327871217776,14
107659733131389,15
142729399541824,3
148281374167332,9
135511143792730,1
121721826865345,4
76040775012441,3
77203814232138,2
99444636713078,5
144021253922907,11
58876546265381,1
147568839991617,3
142318155915533,1
57523591848016,6
104990069485804,1
111063168741482,4
90220481757482,4
68631128359188,3
87864198955081,5
157144360702111,8
133503371006193,12
97662709588255,4
74452174786870,3
89195293085838,3
103704190034045,5
111388397306106,2
149243232350422,2
97955948818705,2
123535820591251,4
104743360467121,1
130246565392538,1
126601894682777,6
125552854003964,3
131009799663734,2
126055915274436,2
158761042288902,10
77943302848654,1
134407323316454,1
91457323503798,1
102732359036998,5
110660802810035,2
115407856967929,13
134793520541924,6
65034992332924,5
138075997839682,8
86351471026453,3
82523715608687,3
138034733310333,10
67819591585945,2
105141937799324,1
98160893632637,2
125989308117155,1
158770252951766,5
106870580719793,1
145826371027012,1
83974908428557,3
96546398236842,3
127135910633609,1
114343192793153,4
89604271202446,2
129590190268571,1
118834127704136,9
126666405527757,4
109601233850455,2
155703998210120,1
149402548711785,7
101984913551542,1
121881860685913,2
150706113982793,6
140916661891205,4
130451748708416,2
126354232062108,1
150321631572185,7
110312075038929,6
147992203682155,2
107742811185277,5
114284235960459,5
155827431207055,1
92366560153768,3
135220259782841,1
97366843068579,17
99805184970927,1
106622264483991,2
131638271184962,1
123954392506611,16
153572547530842,3
77211342582020,1
82323558236434,5
135253908271187,4
131349524619472,2
89264132649247,1
69032132698404,2
108232065339565,2
110024718409862,1
152449767178618,4
86980454551688,1
89364723621955,1
143428003610781,5
139116218478815,13
133094198026386,6
101143205769294,1
121858992009411,2
92008784568497,3
76443397750879,9
73589783978099,2
108220580397250,5
145041242452064,1
125499959140553,1
106902564438229,1
61671386411272,3
123258763362465,2
140913876992131,1
156817054163177,6
135847004254292,2
60875472163108,2
85592182022232,1
146498707046574,6
55583597351058,1
118851071381731,1
141944878485869,6
117372106449110,1
136575456522466,8
136490441572563,1
134192185286744,6
148166794064121,9
153825034035359,1
106170441347298,2
145591431278674,15
89505745866941,3
156025229312234,5
125636745978074,8
129599882178674,1
107331521200275,30
90893339824308,1
153840660021418,8
148379288146271,1
62697819689125,3
99962530644176,3
109075998588999,4
110793134346436,2
124599446274282,5
126688589717643,2
94915315904583,2
146373767966826,16
135217083330791,1
84781239443616,1
84974642212998,1
116140959457354,2
156055716897051,1
126108890452132,2
135919381508241,4
97675745075307,1
86086800261280,23
146448951116026,1
116146054168771,4
138136589979840,3
141268674965611,20
76140661121139,2
60135835345059,5
140935445008665,3
136122275586246,6
131422277361792,5
116441256313012,1
126223596232955,1
103231800832098,1
105803387125963,1
74036857811119,5
97080874098807,1
34361,19
131349524619478,1
147635499143533,3
122853386535143,14
116795433722032,3
85877,6
143401228783792,2
138025175978095,7
130993342841009,3
138755613118772,2
75813842194507,8
152499539353716,2
148946992222458,8
150108770464057,2
146136233132305,4
138824577618146,2
151842017132847,10
90363105816847,3
93941546872951,1
107596001718398,4
12904,6
50942288355438,5
147498026918067,1
61163633283367,2
79361513803865,3
127135387959539,11
143921150009630,1
132435173666921,1
134812192821469,2
96275525853469,1
126425265103002,1
90946864803930,1
54763497492695,1
85264419135779,1
123158426546298,4
87690582749487,1
148858197987491,3
127159768526945,5
92122131710066,1
95754191982896,2
128530761240662,3
76442383528228,1
139328685871227,5
113704735518943,1
144800421498964,2
152208200970496,1
124320978595999,1
112178596999258,3
140877591781455,6
135201915269246,1
78557606691081,2
122430674645236,3
78321286815880,3
138420555329817,9
119646220402939,2
86079749201993,4
111737086595150,2
154705565507817,6
153485736751299,5
83805714497641,11
116668885127235,2
151022242689170,1
153969654710477,16
142698913837147,7
111202651418806,1
133840573808730,3
125009869058145,2
105747827945569,1
138422045155611,5
128480786411584,2
138969127641391,9
77561716605211,14
92077593321658,27
84287690264649,10
102138557583467,1
147092882399417,1
152080563720505,2
136992382537867,6
136629381718176,1
150407256330621,14
147631704277106,3
118202646687885,3
136881872269457,2
57728694767782,1
65150893682821,5
131622422274212,7
96992996380956,4
105143219790076,1
70316355334261,2
109719909572852,2
84919070814482,5
111140441149672,8
126221913051337,1
119117126983876,3
109037465833541,2
155491322347796,3
148747014492265,2
138199581593705,3
104590861877428,3
74051747856557,2
155992687620399,5
146130548932963,17
107291930472649,1
135566223503518,5
99049935626520,1
69281617150028,3
157569527894170,8
155321748529430,6
111881924309136,8
86935646806324,1
142462976741684,4
63386832068911,1
113744177459396,2
136480179097854,1
154050559725876,12
93391135813766,1
128756026527980,3
113855469056236,1
105399133593849,4
140900369846384,2
146215660794216,2
131333298614482,1
86648604131420,2
125992348811490,2
115041462989007,1
121096652234915,1
133059241152595,2
156807521747438,3
137257589084301,1
135791654461640,2
106546732990605,3
135459596902621,1
138417786331337,4
115647852142699,1
63298250522775,1
89619272634482,1
144808944365804,9
75846371713190,4
108378827100410,4
126374798799021,2
97073765818460,1
110651777528054,1
153915056992501,2
89235427311906,3
127690685026435,3
113985339650159,10
113179056357598,1
65150893682822,6
109394351628505,7
148670648176919,3
145880390955355,1
135161861345472,3
116514340110413,3
109707834142944,7
70545157759111,4
110866554609823,2
75378568163512,5
121426762133676,1
119313608618057,2
148299143266479,1
100379716341953,2
138777568616739,2
154739027996741,2
108238910500971,1
144324286079267,3
156951011533013,1
128036784980162,4
148157597175902,1
148693847875909,9
140197140103397,1
103056925610067,2
112203560575073,1
120049562251409,6
134181303062756,1
91525653762122,1
127450887381062,1
108551937228972,2
155768058134600,2
135835793465568,2
119223569776743,3
136212324024529,3
84896688640105,2
156476251238619,11
85002070778161,1
151491008053563,5
155408385990863,1
131922707501243,1
133745234821194,2
119841911799970,6
124300357574751,4
146415302488431,18
107285892083881,10
104101389459670,1
115388942909690,1
133101232164962,2
151872450424942,3
97144,6
138451062243496,6
110817883615460,5
140181864927388,4
135011848560797,4
60766170042637,5
147935529947415,1
79551877337182,1
102303143964784,5
133461445804272,4
136708735070337,4
111221457383489,1
132393684156515,6
127789292306548,2
119357392592982,4
105044233084994,1
105762224054485,1
148323518804193,2
155963265454255,1
122563699671176,1
127432359419998,2
131822280687793,6
129293163069563,3
140928832246077,1
135751336812719,4
131334261842103,11
101626477502628,4
124602809176277,4
143699474391224,3
115455853891725,1
139492182048944,12
142696448450782,5
119240562561182,3
57198895583544,2
131239750197411,8
123582359351435,1
146138551111765,1
143101533122692,2
153599155323205,6
76865452216449,2
121285890789565,1
121355351089366,1
102412232384587,1
103106861383798,2
103770675802311,3
108719961071849,9
144020158738785,2
103733822906569,6
127863217471552,2
70455561228589,1
128597310369982,6
102613865083062,3
134853806911657,2
139257539121330,3
123560980336758,6
91006015131905,2
150843237024031,6
124697547858080,2
69119843024971,1
134085208358989,1
152160246026468,3
99192906023188,1
65770603974846,2
156042135847365,2
79325516628226,1
139053061009665,2
128159212388441,1
76773234975018,4
121433606766781,1
75062878146872,1
106936168718525,2
104846261158110,3
134546379882675,1
94067461656757,3
122088914378850,4
103678396223626,2
111848223027344,1
146029327413334,2
109671289938140,1
119928780300487,6
67184189296811,4
137239161442565,5
136646338486517,8
130353458274392,3
131884056453373,1
112988548280483,1
139125575585929,3
129236012810427,2
79692176003144,1
133598876536941,1
94896429260897,1
141512317382983,10
60242846617916,3
92337835163810,1
124815167672517,3
131927104405579,1
147619026960539,3
102170151002294,7
143618678120551,2
139345124708575,2
116844099002580,4
109253553754197,4
118613292646601,2
131034704035938,1
135525764784192,1
135536011145353,10
101590230651077,2
153840701108323,1
131350985621628,11
122650713079886,3
124207943295064,1
130982426865830,2
107659884482625,6
39943,5
141299492085881,4
144733643550977,2
76367848698021,1
153431131185294,2
69333592420433,4
121312015315153,5
75331266170991,1
128233476370662,1
114004344987843,5
61115988181265,6
118886529155204,1
109740357603412,2
106860540727516,4
130977403703483,7
141520688243003,4
125352030847052,2
145171310383475,3
116212051255434,2
137159744159865,1
100910265037051,1
133698915123342,1
142268983415146,3
146260688654708,2
81203010281761,3
118757122695286,2
99467919622452,2
76532436676746,1
135246392680676,2
90690073182280,1
136646323626088,2
124826068496545,2
94122719109232,1
106232745619577,5
148557162750189,3
79312700342433,2
118963085975633,2
157439823057144,5
151200972214360,1
118973713182856,1
141172393533638,3
141568791712024,4
117807543906459,5
110740225917137,1
76164010774838,3
106163844047102,2
131776032891023,1
141247072956791,5
121517033488517,3
143549401440531,3
133002085646419,1
65069210792090,1
144109696254172,3
93108911304824,2
123581552627935,4
110010011103452,6
151955207868795,5
121678102306880,1
117602320007247,6
135388411723982,2
79621434777723,2
114683669377138,2
111910496665766,3
127280890839117,1
117169836417245,1
69388277510461,4
68084578824497,5
146484857422060,1
85343048401073,2
86769970491670,6
107870440140977,2
93473750937707,3
121769816412300,2
129189138559100,2
116042827301053,2
131412211286097,1
116846888890578,2
125033580228765,1
149826344567092,2
125571275579572,3
124515000025232,3
140132445589796,4
123878297809030,3
151458462019724,3
151096587288811,4
60662521065589,1
151820820312407,7
126007442022521,2
139523316072812,3
131556351439050,4
91633804300454,10
57014580187284,5
89863758983485,2
133299988299884,1
135569808326782,1
131209496293598,6
139805853675825,19
109313676062922,3
106964765089945,4
103474648961121,1
107646356717647,1
142304836911292,2
60101887824040,1
135608453247185,10
154055912997153,7
88527954518308,6
106784914448621,1
88116865081503,2
107793993240776,1
105411765534852,1
146514882027810,2
107560604876967,3
60050698883184,7
71245983461548,3
98221237076060,5
102991142236404,8
105554793869450,2
143982120726849,3
151840464560303,1
140538623934750,4
151613635739721,2
137503024959568,4
153613657423943,1
156171622838440,11
134429354397919,2
108613537472715,1
110667887427747,1
62918853919001,1
132358459347055,4
134170917572683,4
109300279570500,2
131639750779097,3
56834008961132,4
156065107526124,1
80280492245078,1
151166259609815,9
145915018752338,4
98422825586838,3
100019400036538,1
123807753801918,1
105189029195933,5
107826834538578,2
146470550069556,1
141998615314675,2
143387496951916,1
97386330488929,1
109075370946814,1
107926244204787,10
117932146180186,1
78996980519023,8
98868924121164,5
126022866788423,4
76731717493001,1
86937600123140,2
111090568798310,1
143985109483690,7
100640097386693,1
71797554298982,1
102973141573780,6
118263314981024,1
122439392960645,1
115101520838762,2
102932541218978,3
152194138521956,5
74847178334310,2
129109223375084,2
143988603695239,1
111534848659580,5
157731548139657,1
141062110040321,1
148035401879648,2
143355650703617,2
151072936079516,3
118579086639200,5
137240498397408,1
146424891556064,1
86633402728757,1
125599259295948,4
96959622508639,1
69679425667387,2
121355351089369,2
137014002270343,14
133847487951016,3
135295094603840,8
132377459859638,2
103577890279664,2
131377214673149,12
132032512602242,3
97677906407729,5
133496418447430,2
123533487767624,1
152527572746462,3
110348893978731,1
55344156725454,2
134764736278725,7
153969004265729,3
133699395870951,2
132097475739825,7
99706919936164,3
108539784790086,4
64656124641375,3
90608084349113,1
74506907541688,1
75038649147664,1
140909135077558,2
140706956132431,8
65981348978791,1
141259462557788,3
79641902370951,1
126231722905783,2
138431805251963,5
143349918028090,6
102194431193160,2
99979043066097,2
98407101169828,4
84502928212145,1
52675896164430,1
83202356154450,1
78274129117293,1
143705595515128,1
108180372480115,4
72143753146480,2
120496080072796,2
86647400612144,7
60107992981804,3
106509119037643,6
152631620501605,4
116306185216067,2
137764513698041,1
110112877756629,1
102992849526853,1
118971211989138,1
78578357706905,2
61763564544188,2
135492628435012,1
147295237636281,1
146111686070387,2
135585615900876,10
109254854475924,3
135842694553790,2
60081896079433,2
84177167589551,3
141394216583322,2
157742112137676,3
151364091949208,1
106213910864010,1
147798463848755,1
107649865076977,2
132700429385834,2
121824424284284,14
123762599125162,4
135806399135828,1
109047883862185,7
148773559566657,3
136214060806391,1
91751969923228,1
100782614220997,4
145173143953477,4
122526224162900,4
68800844239137,1
148328694960217,6
124116844134639,1
146232162492660,1
121686782910659,2
126114016960596,2
132881887932555,3
135878370029644,2
97709690679421,5
89099975155890,1
112924104474789,2
99384610349323,1
129522211717370,19
85700877611277,2
125696113987763,9
125584726073598,2
96285690835239,2
134176135839838,2
84329836368173,4
113816803848398,1
111762389934237,1
141446034342046,9
65043714633999,1
136290045698152,1
117907665531100,1
87831861108861,5
147586467594456,1
136230032847019,2
129956849959067,2
112821131530462,9
136313245425893,2
111546272272636,2
128685290545265,9
56299747643529,1
63298250522763,1
156478499332343,1
156018760946140,7
133562971713658,1
86844947542124,1
153846966194294,1
124131676512369,4
136714442432733,2
113421782094010,7
105386642878551,1
145514694697235,2
59443969798333,2
145028402970888,18
52691147043018,3
136139394404529,9
128633325936809,1
101849824399453,1
73177688793344,2
109279667126509,1
123244052656196,1
79493215486102,1
103733822906565,1
59393544986803,1
141500232519872,10
89765003665522,2
121792739123420,8
60163984420982,1
